,Items
1,soda,root vegetables,semi-finished bread
13172,rolls/buns,tropical fruit,soda,dessert
13173,sausage,spread cheese
13174,vinegar,newspapers,brown bread
13175,beef,grapes
13176,onions,curd
13177,meat,UHT-milk
13178,root vegetables,white bread
13179,rolls/buns,popcorn,fruit/vegetable juice
13180,yogurt,butter,cling film/bags,fruit/vegetable juice
13181,pip fruit,yogurt
13182,pastry,dish cleaner
13183,other vegetables,chicken,onions,rolls/buns,spices,other vegetables
13184,chicken,beef
13185,soda,soft cheese,oil
13186,soda,candles
13187,beef,packaged fruit/vegetables
13188,soda,other vegetables
13189,sausage,bottled beer
13190,beef,soda,white wine,soft cheese
13191,root vegetables,whole milk
13192,tropical fruit,sausage
13193,rolls/buns,liquor (appetizer)
13194,brown bread,soda
13195,root vegetables,canned beer,specialty cheese,rolls/buns
13196,fruit/vegetable juice,detergent,yogurt,snack products
13197,meat,pip fruit
13198,pastry,dessert
13199,yogurt,yogurt
13200,beverages,canned fish
13201,bottled beer,whole milk,soda,whole milk,soft cheese,soda,shopping bags,sugar
13202,pip fruit,cake bar
13203,bottled beer,sausage,cream cheese ,frozen vegetables
13204,rolls/buns,brown bread
13205,mayonnaise,shopping bags
13206,yogurt,pip fruit
13207,yogurt,pip fruit
13208,rolls/buns,soda
13209,berries,packaged fruit/vegetables,tidbits
13210,tropical fruit,onions
13211,beef,grapes
13212,pip fruit,bottled water
13213,shopping bags,detergent
13214,berries,other vegetables,sausage,pip fruit,rolls/buns,brown bread,sauces
13215,sausage,shopping bags
13216,pip fruit,whole milk,soda
13217,tropical fruit,liquor (appetizer)
13218,pork,bottled water
13219,whipped/sour cream,hard cheese
13220,soft cheese,cream cheese 
13221,chicken,pastry
13222,bottled beer,berries
13223,sausage,pot plants
13224,misc. beverages,sausage,root vegetables,liquor (appetizer),coffee
13225,liquor,rolls/buns,cream cheese 
13226,meat,frozen vegetables,other vegetables
13227,packaged fruit/vegetables,beverages
13228,yogurt,shopping bags
13229,whole milk,frozen vegetables,newspapers
13230,tropical fruit,UHT-milk
13231,margarine,bottled water
13232,liquor,UHT-milk
13233,yogurt,coffee
13234,frankfurter,canned beer
13235,pasta,hamburger meat,frozen meals,domestic eggs
13236,yogurt,frozen potato products
13237,pastry,kitchen towels
13238,white bread,root vegetables
13239,frankfurter,Instant food products
13240,margarine,cream cheese ,misc. beverages
13241,frankfurter,chocolate
13242,meat,whole milk,newspapers
13243,napkins,mustard
13244,whole milk,whipped/sour cream,long life bakery product
13245,soda,pasta,curd cheese
13246,hamburger meat,rolls/buns
13247,root vegetables,bottled water,waffles
13248,bottled beer,yogurt,other vegetables
13249,root vegetables,whole milk
13250,pork,curd,curd cheese,misc. beverages
13251,specialty bar,sliced cheese
13252,yogurt,hygiene articles
13253,tropical fruit,whole milk
13254,yogurt,butter
13255,tropical fruit,fruit/vegetable juice
13256,coffee,salty snack
13257,canned beer,other vegetables,yogurt
13258,whole milk,frozen dessert
13259,ham,yogurt,bottled water
13260,onions,shopping bags,seasonal products
13261,zwieback,salty snack
13262,root vegetables,salty snack
13263,sausage,tropical fruit
13264,ham,pickled vegetables,newspapers
13265,beef,root vegetables
13266,sausage,other vegetables,mayonnaise,seasonal products
13267,citrus fruit,chewing gum,brown bread
13268,root vegetables,popcorn
13269,root vegetables,root vegetables
13270,hamburger meat,candy
13271,ice cream,white bread,whole milk,bottled water
13272,chocolate,beverages
13273,rolls/buns,waffles
13274,sausage,tropical fruit
13275,canned beer,curd
13276,meat,sausage,other vegetables,shopping bags
13277,ham,brown bread
13278,whole milk,newspapers
13279,napkins,packaged fruit/vegetables,shopping bags
13280,pastry,yogurt
13281,sausage,pastry,soda
13282,other vegetables,dessert
13283,sausage,root vegetables
13284,tropical fruit,specialty bar
13285,other vegetables,other vegetables
13286,bottled water,whipped/sour cream
13287,salty snack,sugar
13288,bottled water,soda,margarine,candy
13289,other vegetables,beef
13290,bottled beer,bottled beer
13291,ham,other vegetables,napkins
13292,hamburger meat,tropical fruit,bottled water,whipped/sour cream,flour
13293,waffles,yogurt
13294,citrus fruit,whole milk,curd,chocolate marshmallow
13295,ice cream,grapes
13296,pork,canned beer,specialty bar
13297,pip fruit,rolls/buns
13298,yogurt,butter milk
13299,waffles,pudding powder
13300,grapes,hard cheese
13301,root vegetables,white bread
13302,whole milk,cat food
13303,long life bakery product,hard cheese
13304,root vegetables,rolls/buns,whole milk,frozen vegetables,whole milk,specialty chocolate,seasonal products
13305,whole milk,whole milk,domestic eggs
13306,newspapers,domestic eggs
13307,liquor,hygiene articles
13308,packaged fruit/vegetables,shopping bags
13309,whipped/sour cream,softener
13310,ham,specialty bar
13311,meat,tropical fruit,rolls/buns
13312,white bread,beef,coffee,flour
13313,brown bread,rolls/buns
13314,chicken,fruit/vegetable juice
13315,citrus fruit,fruit/vegetable juice
13316,hygiene articles,margarine
13317,ham,rolls/buns
13318,chicken,chewing gum
13319,liver loaf,frozen vegetables,soda,curd
13320,shopping bags,whole milk
13321,tropical fruit,other vegetables,rice
13322,margarine,mayonnaise
13323,tropical fruit,fruit/vegetable juice
13324,tropical fruit,bottled water,kitchen towels,processed cheese
13325,bags,yogurt,soda
13326,hamburger meat,bottled beer,coffee,instant coffee,yogurt
13327,root vegetables,other vegetables
13328,canned beer,canned beer
13329,specialty bar,misc. beverages
13330,pickled vegetables,cling film/bags
13331,finished products,domestic eggs,margarine
13332,whole milk,soda
13333,ham,tropical fruit
13334,whole milk,other vegetables
13335,pork,liquor
13336,salty snack,frozen vegetables
13337,tropical fruit,other vegetables,fruit/vegetable juice
13338,brown bread,bottled water,pastry,curd
13339,citrus fruit,rolls/buns
13340,pasta,shopping bags
13341,frankfurter,bottled water
13342,other vegetables,chocolate
13343,pip fruit,rolls/buns
13344,rolls/buns,other vegetables
13345,meat,other vegetables,margarine
13346,hamburger meat,whole milk,root vegetables,hygiene articles,hygiene articles,brown bread
13347,butter,syrup,pickled vegetables,whole milk
13348,whole milk,shopping bags,newspapers
13349,pip fruit,yogurt
13350,frankfurter,root vegetables
13351,butter,rolls/buns,cream cheese ,flour
13352,hamburger meat,dessert
13353,tropical fruit,bottled water,dessert
13354,pastry,onions
13355,newspapers,butter,long life bakery product
13356,chicken,misc. beverages
13357,specialty bar,candles
13358,citrus fruit,yogurt
13359,pip fruit,margarine
13360,shopping bags,shopping bags
13361,sausage,tropical fruit
13362,tropical fruit,fruit/vegetable juice
13363,rolls/buns,rolls/buns
13364,whole milk,chocolate
13365,other vegetables,yogurt
13366,frankfurter,whole milk,whole milk
13367,tropical fruit,whole milk
13368,onions,frankfurter,cream cheese ,oil
13369,frankfurter,UHT-milk,sliced cheese
13370,sausage,beef,whipped/sour cream
13371,butter,coffee
13372,whole milk,yogurt,shopping bags
13373,salty snack,coffee
13374,pastry,domestic eggs
13375,beverages,chocolate marshmallow
13376,pork,canned beer,prosecco,fruit/vegetable juice
13377,ham,yogurt,hard cheese,rolls/buns
13378,beef,salty snack
13379,specialty chocolate,baking powder,soda
13380,dessert,whipped/sour cream
13381,chicken,condensed milk
13382,domestic eggs,margarine,canned beer,candles
13383,misc. beverages,waffles
13384,salty snack,napkins,yogurt,brown bread
13385,other vegetables,grapes
13386,berries,cat food,pip fruit,specialty bar
13387,butter,long life bakery product,pickled vegetables
13388,frozen vegetables,bottled beer
13389,yogurt,domestic eggs
13390,citrus fruit,bottled water,specialty bar
13391,other vegetables,whole milk
13392,whipped/sour cream,rolls/buns
13393,frankfurter,other vegetables
13394,rolls/buns,yogurt
13395,citrus fruit,yogurt,salt
13396,canned beer,hamburger meat,cake bar
13397,beef,white wine
13398,soda,canned beer,soft cheese,waffles
13399,whole milk,pip fruit
13400,packaged fruit/vegetables,yogurt,bottled beer
13401,rolls/buns,pip fruit,whole milk,yogurt
13402,berries,long life bakery product
13403,margarine,soda,UHT-milk
13404,other vegetables,soda
13405,shopping bags,napkins
13406,rolls/buns,soda,other vegetables,pip fruit
13407,chicken,soda,frozen meals
13408,brown bread,rolls/buns,sliced cheese
13409,onions,butter
13410,whole milk,red/blush wine
13411,candy,canned fish
13412,potato products,pip fruit
13413,root vegetables,specialty cheese
13414,beef,specialty chocolate
13415,bottled water,yogurt
13416,margarine,yogurt
13417,ham,brown bread
13418,citrus fruit,other vegetables
13419,spices,shopping bags,soda,newspapers
13420,citrus fruit,root vegetables
13421,citrus fruit,instant coffee
13422,berries,other vegetables
13423,grapes,long life bakery product
13424,citrus fruit,shopping bags,shopping bags
13425,pasta,mustard,syrup
13426,other vegetables,curd
13427,condensed milk,processed cheese,rolls/buns
13428,tropical fruit,turkey,salty snack
13429,pip fruit,whole milk,brown bread
13430,canned beer,yogurt,rolls/buns,whole milk
13431,beef,rolls/buns
13432,fruit/vegetable juice,candy
13433,bottled beer,beverages,hard cheese,fruit/vegetable juice
13434,frankfurter,citrus fruit,newspapers
13435,pip fruit,soda
13436,beverages,shopping bags
13437,other vegetables,salty snack,syrup,newspapers,oil
13438,curd,rolls/buns
13439,canned beer,hygiene articles
13440,domestic eggs,cat food
13441,root vegetables,hygiene articles,newspapers
13442,yogurt,misc. beverages,brown bread,napkins
13443,butter,chewing gum,coffee,salty snack
13444,cat food,male cosmetics
13445,flour,pastry
13446,cake bar,pastry,butter
13447,citrus fruit,bottled water
13448,soda,curd
13449,pip fruit,pot plants
13450,UHT-milk,salty snack
13451,yogurt,frozen meals
13452,whipped/sour cream,cream cheese 
13453,UHT-milk,other vegetables
13454,other vegetables,other vegetables
13455,sausage,yogurt,pastry
13456,other vegetables,zwieback,oil
13457,sliced cheese,onions
13458,canned beer,long life bakery product
13459,cream cheese ,fruit/vegetable juice
13460,sausage,fruit/vegetable juice
13461,sausage,domestic eggs
13462,whole milk,other vegetables
13463,citrus fruit,bottled water,pastry
13464,sugar,soda
13465,ham,canned beer
13466,root vegetables,margarine
13467,soda,frankfurter,cream cheese ,butter
13468,rolls/buns,newspapers,specialty fat,domestic eggs
13469,make up remover,shopping bags
13470,frankfurter,specialty chocolate
13471,beverages,shopping bags
13472,citrus fruit,liquor,white bread
13473,UHT-milk,soda,salty snack
13474,sausage,dishes,rum
13475,other vegetables,waffles,rolls/buns,chocolate
13476,yogurt,condensed milk
13477,specialty chocolate,soda,pet care
13478,other vegetables,mustard,soups
13479,bottled water,bottled water
13480,whipped/sour cream,shopping bags
13481,kitchen towels,bottled beer
13482,shopping bags,snack products
13483,whole milk,whole milk
13484,sausage,tropical fruit
13485,root vegetables,whole milk,soda
13486,root vegetables,soda
13487,hamburger meat,ice cream
13488,root vegetables,frankfurter,frankfurter,fruit/vegetable juice,bottled water,rolls/buns,detergent,bottled beer,male cosmetics
13489,white wine,ham,whole milk,coffee,bottled water
13490,beef,citrus fruit,pastry
13491,whole milk,butter
13492,white bread,domestic eggs
13493,frozen vegetables,pasta
13494,tropical fruit,sausage,bottled beer,curd,misc. beverages,waffles,fruit/vegetable juice,mayonnaise
13495,sausage,chicken,whipped/sour cream,sparkling wine
13496,ham,whole milk,artif. sweetener
13497,other vegetables,whole milk,bottled beer
13498,bottled water,oil,sausage,bottled beer,rolls/buns,bottled water,waffles,tropical fruit,frozen meals
13499,ice cream,canned beer,semi-finished bread
13500,rolls/buns,photo/film
13501,whole milk,cleaner
13502,long life bakery product,sweet spreads
13503,salty snack,semi-finished bread,sliced cheese
13504,hamburger meat,curd
13505,frankfurter,whipped/sour cream,other vegetables
13506,cling film/bags,fruit/vegetable juice
13507,rolls/buns,brown bread,rolls/buns,sliced cheese
13508,canned beer,soda
13509,sausage,soda
13510,rolls/buns,fruit/vegetable juice
13511,other vegetables,other vegetables
13512,beverages,rice
13513,frozen meals,canned vegetables
13514,condensed milk,other vegetables,softener
13515,sausage,sausage,whole milk,canned fruit,cake bar
13516,specialty chocolate,sugar,domestic eggs
13517,UHT-milk,whipped/sour cream
13518,tropical fruit,pork,coffee,canned beer,shopping bags,chocolate
13519,sausage,brown bread
13520,cream cheese ,other vegetables
13521,brown bread,soda
13522,sausage,newspapers,newspapers
13523,canned beer,tropical fruit,root vegetables,other vegetables
13524,hard cheese,meat,beverages,curd,fruit/vegetable juice
13525,pork,salty snack
13526,sausage,butter,whole milk
13527,long life bakery product,shopping bags
13528,whole milk,bottled water
13529,ham,bottled beer
13530,chocolate,dessert,flour
13531,yogurt,yogurt
13532,pastry,red/blush wine
13533,specialty bar,cream cheese 
13534,other vegetables,curd
13535,napkins,butter
13536,ham,yogurt
13537,sausage,rolls/buns,pickled vegetables
13538,yogurt,chocolate
13539,rolls/buns,yogurt
13540,white wine,processed cheese
13541,bottled beer,newspapers
13542,pastry,waffles,other vegetables,whole milk,dental care,house keeping products,frozen vegetables
13543,rolls/buns,shopping bags,cream cheese 
13544,butter,frozen meals
13545,root vegetables,canned beer,tropical fruit,rolls/buns
13546,root vegetables,pickled vegetables
13547,other vegetables,tea
13548,UHT-milk,root vegetables,cake bar
13549,hygiene articles,newspapers
13550,rolls/buns,ice cream
13551,specialty bar,candy,margarine
13552,rolls/buns,soda,shopping bags
13553,pork,soda
13554,pork,sugar
13555,soda,berries
13556,whole milk,frozen vegetables
13557,pip fruit,turkey,yogurt,root vegetables,other vegetables,chocolate,fruit/vegetable juice
13558,whipped/sour cream,curd
13559,beef,herbs
13560,coffee,berries
13561,pip fruit,specialty chocolate
13562,other vegetables,domestic eggs
13563,soda,other vegetables,bottled beer
13564,canned beer,domestic eggs
13565,bottled water,cling film/bags
13566,soda,misc. beverages
13567,waffles,instant coffee
13568,pip fruit,tropical fruit
13569,onions,whipped/sour cream
13570,other vegetables,rolls/buns
13571,coffee,packaged fruit/vegetables
13572,curd,pip fruit
13573,citrus fruit,rolls/buns
13574,other vegetables,soda,UHT-milk,salty snack
13575,beverages,bottled beer,domestic eggs,chocolate
13576,coffee,rolls/buns,other vegetables
13577,curd,soda
13578,pastry,pastry
13579,pip fruit,yogurt
13580,rolls/buns,long life bakery product
13581,candy,cake bar
13582,whole milk,soda
13583,rolls/buns,canned vegetables,cat food
13584,pork,dishes
13585,other vegetables,herbs
13586,popcorn,domestic eggs,canned beer,butter milk
13587,other vegetables,pip fruit,chocolate
13588,chicken,onions,white bread
13589,pastry,cream cheese 
13590,whole milk,root vegetables
13591,bottled water,rolls/buns
13592,photo/film,fruit/vegetable juice
13593,meat,oil,candles,female sanitary products
13594,whole milk,margarine
13595,frankfurter,hamburger meat
13596,UHT-milk,soft cheese
13597,curd cheese,other vegetables,herbs,fruit/vegetable juice,zwieback
13598,meat,whole milk,bottled water,mayonnaise
13599,yogurt,tea
13600,sausage,soda,cream cheese 
13601,pip fruit,chocolate marshmallow
13602,dessert,pot plants
13603,other vegetables,newspapers
13604,whole milk,salty snack,pip fruit,whole milk
13605,chewing gum,rolls/buns
13606,candy,chewing gum
13607,sugar,bottled water,cream cheese 
13608,brown bread,sausage,yogurt,butter milk,canned beer,frozen vegetables,curd,cake bar
13609,curd,grapes,soups,whole milk
13610,tea,soda
13611,frozen fish,whole milk,tropical fruit,butter,coffee
13612,soda,white bread,fruit/vegetable juice
13613,hamburger meat,cream cheese 
13614,frankfurter,beef
13615,frozen vegetables,whipped/sour cream
13616,root vegetables,misc. beverages
13617,white bread,whole milk,white bread,whole milk,newspapers,rolls/buns,canned beer,whole milk
13618,tropical fruit,chocolate
13619,fruit/vegetable juice,yogurt,pastry
13620,spread cheese,whole milk
13621,other vegetables,canned fish,white bread,waffles
13622,sugar,flour
13623,beef,soft cheese
13624,other vegetables,beef,yogurt
13625,whole milk,bottled beer
13626,whole milk,waffles
13627,tropical fruit,beef,curd,rolls/buns,whipped/sour cream,whole milk,candles,cake bar,flour
13628,sausage,other vegetables,frankfurter,coffee,pastry,bottled water,soda,whole milk
13629,whole milk,beef
13630,other vegetables,sweet spreads
13631,canned beer,brown bread
13632,other vegetables,other vegetables
13633,bottled beer,frozen vegetables
13634,sausage,frozen fruits
13635,rolls/buns,whole milk
13636,other vegetables,butter milk
13637,frozen vegetables,specialty bar
13638,root vegetables,ice cream
13639,soda,whipped/sour cream
13640,other vegetables,bottled water
13641,citrus fruit,frozen dessert
13642,dish cleaner,whole milk
13643,whole milk,margarine,canned vegetables
13644,whole milk,pastry,butter,whole milk
13645,bottled beer,hard cheese
13646,whole milk,chocolate
13647,curd,whole milk,bottled water
13648,tropical fruit,mustard
13649,other vegetables,liquor
13650,whole milk,beef,rolls/buns,mustard
13651,sausage,salt
13652,onions,soda,rolls/buns
13653,rolls/buns,salty snack
13654,whole milk,hard cheese
13655,whole milk,pastry
13656,pork,tropical fruit
13657,root vegetables,grapes,white bread,dishes
13658,turkey,ham,whole milk,citrus fruit,pastry,soda
13659,frankfurter,ketchup
13660,curd,processed cheese
13661,tropical fruit,frozen fish,soda,newspapers
13662,whole milk,whipped/sour cream,whole milk,yogurt,whipped/sour cream
13663,domestic eggs,vinegar,chocolate
13664,whipped/sour cream,newspapers
13665,whipped/sour cream,Instant food products
13666,root vegetables,canned beer
13667,soda,brown bread
13668,ham,brown bread
13669,hard cheese,soda
13670,soft cheese,semi-finished bread
13671,onions,berries
13672,napkins,butter milk,cat food,shopping bags
13673,frankfurter,processed cheese
13674,yogurt,tropical fruit,bottled water,yogurt
13675,rolls/buns,soda
13676,pastry,sugar
13677,curd,soda,ice cream
13678,whole milk,frozen vegetables
13679,canned beer,ice cream,newspapers,pastry,bottled beer
13680,bottled beer,hard cheese
13681,red/blush wine,cream cheese 
13682,soda,domestic eggs
13683,pork,beef,beef,bottled water,salty snack,flour,instant coffee
13684,meat,butter milk,tropical fruit,specialty bar,newspapers,rolls/buns
13685,cooking chocolate,chewing gum
13686,rolls/buns,baking powder
13687,other vegetables,root vegetables
13688,whipped/sour cream,bottled water
13689,tropical fruit,bottled water
13690,meat,other vegetables
13691,tropical fruit,detergent,rolls/buns,coffee
13692,whole milk,bottled water,whole milk
13693,herbs,soda,frozen vegetables
13694,canned beer,shopping bags
13695,bottled water,whole milk,domestic eggs,domestic eggs
13696,frankfurter,hard cheese,butter
13697,curd,cat food
13698,soda,beef
13699,root vegetables,chewing gum,chocolate,bottled beer
13700,beef,pip fruit
13701,frankfurter,beef,soda,rolls/buns,pastry,bottled water,ketchup,pastry
13702,whole milk,other vegetables
13703,berries,semi-finished bread
13704,other vegetables,tropical fruit,sweet spreads
13705,pip fruit,domestic eggs
13706,white wine,rolls/buns
13707,whole milk,citrus fruit
13708,frankfurter,grapes,salt,napkins,soda
13709,soda,rolls/buns,shopping bags
13710,bottled water,bottled water
13711,sliced cheese,soda,oil,syrup
13712,other vegetables,specialty chocolate
13713,red/blush wine,dog food
13714,chicken,shopping bags,other vegetables,whole milk
13715,fruit/vegetable juice,white bread
13716,tropical fruit,frozen vegetables,rice
13717,ham,pastry
13718,other vegetables,rolls/buns,bottled water,soda
13719,dessert,margarine
13720,napkins,white bread
13721,other vegetables,fruit/vegetable juice
13722,frankfurter,berries
13723,honey,yogurt,spices,chocolate
13724,bottled water,root vegetables,bottled beer,pastry
13725,citrus fruit,rolls/buns,pastry
13726,whole milk,whole milk
13727,whipped/sour cream,brown bread
13728,root vegetables,whole milk,rolls/buns
13729,whole milk,pot plants
13730,mustard,flour
13731,bottled water,whole milk,whole milk,frozen vegetables
13732,sausage,whole milk
13733,tropical fruit,other vegetables
13734,grapes,frozen vegetables,vinegar
13735,other vegetables,margarine
13736,UHT-milk,whole milk,canned beer
13737,meat,curd
13738,other vegetables,bottled water
13739,cling film/bags,napkins
13740,pet care,flour,coffee,napkins
13741,citrus fruit,frozen meals
13742,rolls/buns,domestic eggs,napkins
13743,frankfurter,coffee
13744,onions,waffles
13745,whipped/sour cream,grapes,yogurt,spread cheese
13746,waffles,dishes,domestic eggs,oil
13747,chicken,onions
13748,Instant food products,bottled beer,butter
13749,ham,sausage,curd,other vegetables
13750,frozen meals,sausage,canned beer,brown bread,frozen vegetables,chocolate
13751,whole milk,other vegetables
13752,citrus fruit,fruit/vegetable juice
13753,curd,butter
13754,UHT-milk,bottled water
13755,pastry,whole milk
13756,processed cheese,rolls/buns,canned fish
13757,root vegetables,citrus fruit,bottled water,Instant food products,butter milk,mayonnaise
13758,condensed milk,other vegetables
13759,root vegetables,hard cheese
13760,condensed milk,domestic eggs
13761,sausage,whipped/sour cream,misc. beverages
13762,other vegetables,root vegetables
13763,tropical fruit,fruit/vegetable juice
13764,newspapers,processed cheese
13765,soda,soda,roll products 
13766,chicken,berries,soda
13767,whole milk,processed cheese,curd
13768,sausage,frozen vegetables
13769,ham,sausage,detergent,whipped/sour cream,yogurt,dishes
13770,hamburger meat,whipped/sour cream
13771,dessert,newspapers,domestic eggs
13772,canned beer,whipped/sour cream,misc. beverages
13773,sausage,ham,shopping bags,whole milk,butter
13774,tropical fruit,pastry,cream cheese 
13775,other vegetables,bottled beer
13776,rolls/buns,curd
13777,sausage,chicken,bottled beer,whole milk
13778,bottled beer,instant coffee
13779,other vegetables,whole milk
13780,pip fruit,sugar
13781,grapes,rolls/buns
13782,roll products ,canned vegetables
13783,pastry,shopping bags
13784,packaged fruit/vegetables,chewing gum,ham,condensed milk,soda
13785,cereals,frozen vegetables
13786,ice cream,beef,yogurt,canned beer
13787,bottled water,long life bakery product,root vegetables,mustard
13788,rolls/buns,soda,chocolate
13789,napkins,soda
13790,yogurt,processed cheese
13791,specialty bar,condensed milk
13792,specialty chocolate,whole milk
13793,misc. beverages,frankfurter,salt,curd
13794,citrus fruit,bottled water,white wine,rolls/buns
13795,syrup,whole milk
13796,soups,whole milk,beef,bottled beer
13797,whole milk,whole milk
13798,pork,rolls/buns,specialty bar,hygiene articles
13799,chicken,meat,chewing gum,bottled beer,baking powder,shopping bags
13800,waffles,curd
13801,citrus fruit,waffles,female sanitary products
13802,bottled beer,soda
13803,citrus fruit,citrus fruit,soda
13804,finished products,pip fruit,root vegetables,canned fruit
13805,soft cheese,bottled beer
13806,mayonnaise,processed cheese
13807,root vegetables,coffee
13808,pork,frozen meals,canned beer
13809,misc. beverages,rice,soda
13810,pip fruit,grapes,pastry
13811,pastry,specialty bar,flour
13812,mustard,yogurt
13813,citrus fruit,other vegetables
13814,specialty cheese,onions
13815,sausage,rolls/buns
13816,curd,frozen vegetables
13817,bottled beer,curd
13818,rolls/buns,whipped/sour cream
13819,ham,chocolate
13820,packaged fruit/vegetables,rolls/buns
13821,tropical fruit,hygiene articles
13822,canned beer,ice cream
13823,other vegetables,whipped/sour cream
13824,long life bakery product,other vegetables
13825,frankfurter,oil
13826,pip fruit,skin care
13827,tropical fruit,rolls/buns
13828,long life bakery product,waffles,canned vegetables,soft cheese
13829,hamburger meat,butter
13830,candy,berries,mustard
13831,rolls/buns,red/blush wine,canned beer
13832,other vegetables,rolls/buns
13833,newspapers,salty snack
13834,hard cheese,salty snack
13835,tropical fruit,cocoa drinks
13836,dessert,butter
13837,sausage,whipped/sour cream
13838,pastry,pickled vegetables,margarine
13839,curd,whipped/sour cream
13840,pork,root vegetables
13841,brown bread,whole milk
13842,white wine,waffles
13843,napkins,pastry
13844,meat,sausage,baking powder,pastry
13845,hamburger meat,brown bread
13846,other vegetables,rolls/buns
13847,whole milk,sugar
13848,pastry,canned beer
13849,whole milk,pork,rolls/buns,yogurt
13850,yogurt,frozen vegetables
13851,whole milk,chocolate marshmallow,rolls/buns
13852,citrus fruit,tropical fruit,pork,other vegetables,whole milk,yogurt,flower (seeds)
13853,sausage,white wine,candy
13854,spread cheese,root vegetables
13855,rolls/buns,whipped/sour cream,dishes
13856,frankfurter,whole milk
13857,hamburger meat,other vegetables
13858,pasta,rolls/buns,margarine,canned fish,yogurt
13859,whole milk,pastry
13860,canned beer,whole milk,bottled beer
13861,pip fruit,detergent
13862,tropical fruit,pastry
13863,fruit/vegetable juice,root vegetables
13864,citrus fruit,butter,rolls/buns
13865,shopping bags,hard cheese,yogurt
13866,root vegetables,bottled water
13867,pot plants,pip fruit
13868,sausage,soda,frozen vegetables
13869,whipped/sour cream,roll products 
13870,chicken,yogurt
13871,bottled beer,whole milk,salty snack,other vegetables
13872,rolls/buns,yogurt
13873,canned beer,white bread
13874,bottled beer,Instant food products
13875,chicken,soda,dishes
13876,pastry,rolls/buns
13877,chicken,cream cheese ,napkins
13878,sausage,house keeping products
13879,yogurt,red/blush wine
13880,herbs,domestic eggs
13881,pip fruit,root vegetables,root vegetables,beverages
13882,tropical fruit,meat,hard cheese,jam
13883,other vegetables,yogurt
13884,pickled vegetables,UHT-milk,long life bakery product
13885,rice,bottled beer
13886,soft cheese,flower (seeds)
13887,frankfurter,chicken,processed cheese,dessert
13888,sausage,bottled water
13889,other vegetables,soda
13890,waffles,butter milk,domestic eggs
13891,hygiene articles,semi-finished bread
13892,root vegetables,soda,other vegetables
13893,whipped/sour cream,soft cheese
13894,white wine,dishes
13895,whole milk,light bulbs
13896,dessert,tropical fruit,pip fruit,hard cheese,specialty fat
13897,whole milk,specialty cheese
13898,canned beer,shopping bags
13899,oil,whole milk
13900,beverages,pork
13901,domestic eggs,fruit/vegetable juice
13902,whole milk,rolls/buns
13903,tropical fruit,citrus fruit,domestic eggs,rolls/buns
13904,onions,sugar,mustard,rolls/buns
13905,sausage,whipped/sour cream
13906,other vegetables,frankfurter,whole milk,sausage,misc. beverages,margarine,yogurt,frozen meals,cat food
13907,rice,margarine
13908,other vegetables,salty snack,brown bread,canned beer
13909,rolls/buns,napkins
13910,herbs,yogurt,prosecco
13911,root vegetables,spread cheese
13912,citrus fruit,whole milk,rolls/buns
13913,whole milk,packaged fruit/vegetables,abrasive cleaner,napkins
13914,whole milk,citrus fruit,pip fruit,butter,grapes,ice cream,margarine,whipped/sour cream
13915,frankfurter,pip fruit
13916,chicken,other vegetables,frozen meals
13917,canned fruit,whipped/sour cream
13918,soft cheese,flower (seeds)
13919,whole milk,soda
13920,herbs,dessert,yogurt
13921,meat,coffee
13922,bottled beer,hygiene articles
13923,long life bakery product,root vegetables
13924,root vegetables,chewing gum
13925,pork,domestic eggs,pickled vegetables
13926,yogurt,hygiene articles
13927,butter,rolls/buns
13928,citrus fruit,ice cream,butter,shopping bags
13929,tropical fruit,chocolate marshmallow,napkins,bottled water
13930,pastry,soda
13931,salty snack,soups
13932,margarine,rolls/buns
13933,root vegetables,chicken
13934,UHT-milk,frozen vegetables
13935,napkins,whipped/sour cream
13936,whole milk,onions,cream cheese 
13937,bottled water,newspapers,specialty bar,bottled water
13938,butter,bottled water
13939,pork,bottled water
13940,misc. beverages,yogurt
13941,soda,bottled water
13942,other vegetables,snack products
13943,other vegetables,shopping bags
13944,white bread,shopping bags
13945,tropical fruit,coffee,newspapers
13946,finished products,rolls/buns,oil,frozen vegetables
13947,rolls/buns,hamburger meat
13948,UHT-milk,fish
13949,finished products,rolls/buns
13950,butter milk,spices
13951,spices,ice cream
13952,tropical fruit,yogurt,sausage,rolls/buns
13953,root vegetables,ham
13954,beverages,sausage,whole milk,citrus fruit,whole milk
13955,chicken,soda
13956,oil,butter
13957,pastry,sliced cheese
13958,meat,root vegetables
13959,other vegetables,cookware,canned beer,canned beer,frozen vegetables,butter,ice cream,bottled water
13960,citrus fruit,hamburger meat,photo/film
13961,root vegetables,newspapers
13962,sausage,rolls/buns
13963,frankfurter,shopping bags
13964,photo/film,whole milk,yogurt,whole milk,white bread,pot plants,dessert
13965,whipped/sour cream,other vegetables
13966,butter,brown bread
13967,sausage,whole milk,rolls/buns,bottled beer
13968,whole milk,cream cheese ,semi-finished bread
13969,condensed milk,hard cheese
13970,hard cheese,yogurt
13971,dessert,house keeping products
13972,curd,hygiene articles
13973,white bread,specialty chocolate
13974,other vegetables,whole milk
13975,sausage,onions,mustard
13976,root vegetables,butter,dessert
13977,salt,citrus fruit
13978,citrus fruit,pastry
13979,ice cream,butter
13980,frozen potato products,domestic eggs,shopping bags,butter milk
